"id","geom","LENGTH","NOM"
942,"01050000204F66000001000000010200000004000000F3041BA1DDB629C1F25A9114AF524E41B3B537339AB429C1DC735D2AAF524E41C1CCF97CABB229C134D602C9AF524E41B15793CCBAB029C11BECCF12B0524E41","654.672","RUE ABDOU ALI EL KALI"
943,"01050000204F6600000100000001020000000200000027185CC946B529C193E1E4C770524E41D7EF47DC0CB129C1560B848571524E41","450.917","BOULEVARD CHAFFAR NAJEM"
944,"01050000204F66000001000000010200000002000000E24CA6C75AB229C10777AF81F6524E41658F917159B229C1C089583149524E41","287.582","RUE IBNOU AL BATTAR"
945,"01050000204F660000010000000102000000020000005A48204170B429C1DA5AA3D674524E41CFE552E372B429C1E6E3940DF3524E41","209.431","RUE 34"
946,"01050000204F660000010000000102000000020000004E274B314BB229C1D5D66837E7524E41E43BCF3AD5B029C174051444E4524E41","155.931","RUE 35"
947,"01050000204F66000001000000010200000003000000C3731CEEF8B029C189B2351C8C524E413D0821F7FBB029C181AB3A4571524E41569AE78BEDB029C14239BCAC60524E41","72.739","RUE 40"
948,"01050000204F66000001000000010200000002000000DFD6FE4563B329C1FCF335E9A9524E41684A73DB66B329C1D276A1E176524E41","84.687","RUE 32"
949,"01050000204F660000010000000102000000020000006E75363ADAB129C1E6916DF5AB524E412D790D6DD8B129C1B1F9BB5676524E41","88.975","RUE 38"
950,"01050000204F660000010000000102000000020000000B5DBF06FDB329C166F1D2486C524E4133DF9902FEB329C18CFF213D29524E41","111.252","RUE 30"
951,"01050000204F6600000100000001020000002B0000004BA500D383B729C1E591772EC1524E41DCD10B8129B729C19245A8C9CB524E41D0C57219F6B629C162228092D3524E41A221920ABBB629C1305DB308DE524E41BCBE141173B629C1446B1E34E9524E41BBFD598143B629C11FB0064FF0524E41B734FB4009B629C1E97DF035F4524E41441B535ED5B529C1AD129319F7524E41276AC32006B429C19B28F42CFA524E41F46A19877AB229C1F028C13CFC524E41F161CAC8B5AF29C12CF57EF2FE524E41C59B0639F3AE29C1DBFE7E9900534E41DC82AC1C76AE29C10365B3A1FE524E41F6B213F217AE29C1BA476690F9524E418BE6775DB0AD29C160A95349F1524E4151990BAD4CAD29C1798577FDE7524E412A43C5E312AD29C1664CEF12E2524E41A671958A02AD29C1B45CE92DE1524E4131456F5ACEAC29C1EA89C77DDF524E414038D91632AC29C15650F3FBDE524E4155DBAAABCCAB29C1F1D94378E1524E416F58EE9381AB29C113EAEBCBE5524E41D804A6D23BAB29C1CF72F003ED524E41F2FE2044EDAA29C155FCBA8EF7524E4184A6F4758BAA29C121CE2F2805534E416B0317624BAA29C166F3409511534E4123910E6C11AA29C158604B4121534E411AC03E7FDAA929C17DE2CAA12E534E41DA9FF0FFA5A929C1323D24B338534E415BE4C8A073A929C1B6209E843E534E41DD65399D28A929C18AAAD3D243534E41E3BBB6B876A829C15491784D4A534E412F72BF55FAA729C1C008DC2951534E41B81D7958ABA729C18F56717856534E41B3D042847BA729C19A39B74B5B534E41DCA4E94CE2A629C1615EAA3368534E4167A784E852A629C1EE717C0476534E412C52CD44C2A529C1C7D9B62D84534E416D3665E155A529C138AD4FD590534E41059E6F5DF1A429C188DC47779D534E41A7859E8BAEA429C15BC8739BA7534E4190DD269064A429C115EF7E1FB3534E4126627F5E1EA429C1D8E65D20B4534E41","2187.215","RUE IBNOU LOUANNANE"
952,"01050000204F660000010000000102000000090000001E844E5E1AC229C18E01EC6286504E417928771C01C129C1AEACE8ABB5504E418EB6695C20C029C15C6B7D72DC504E41255F76C778BF29C1AF1C4236F4504E4115CC3A5E49BF29C13F066156FA504E413FF0CA4815BF29C14ED99D2F00514E41EA6B6AD48EBE29C18E5CFECF0D514E41DAFE724243BE29C176DB658013514E4133B3BDBDE8BD29C17D04C69A1B514E41","514.291","RUE SOULAIMANE EL FARISI"
953,"01050000204F66000001000000010200000002000000FEB2FBEC71C229C10654884768504E41C75CCC3733C129C162753A9640514E41","382.741","RUE ABDOU"
954,"01050000204F660000010000000102000000020000007BF5A44CD0B329C128C26E88DE4F4E41849DA53415B329C105EB82B2C94F4E41","85.306","RUE 21"
955,"01050000204F66000001000000010200000007000000BAFE798623B329C186F1C256EA4F4E417449353FC3B229C1D9795973914F4E419DC5E50EBBB229C1DABA5D30884F4E41C9F39135B5B229C1FB7E9FD5814F4E4116068373AEB229C144909A467C4F4E413854AB54B0B229C150493E9C794F4E4100F4BDBF1BB329C1332B540A3F4F4E41","300.595","RUE 59"
956,"01050000204F66000001000000010200000002000000B2C970BE71B329C158194543CE4F4E410F3ADE5AEDB329C1961111918A4F4E41","123.595","RUE 28"
957,"01050000204F66000001000000010200000002000000F2C3E56709B429C16546E9F7694F4E41D51BB84B15B329C1A326FBC94A4F4E41","114.153","RUE 41"
958,"01050000204F6600000100000001020000000200000052B499121CB229C119068CCD6C4F4E415D883D68BDB129C13CFBEC714E4F4E41","63.994","RUE 46"
959,"01050000204F66000001000000010200000005000000200B216AF2B029C1CCDB5EA7B94F4E41BDCF7DA06DB129C1BFDCC48DB14F4E41A414C71278B129C138397D1BAF4F4E4152AAE52F73B129C14FBC6EB1A74F4E41D0C9B759B2B229C12EA0E410924F4E41","209.303","RUE 22"
960,"01050000204F66000001000000010200000002000000177A745E91B129C164E652DEA04F4E410BAF075F46B129C172C9A13D564F4E41","127.732","RUE 19"
961,"01050000204F66000001000000010200000002000000B16315EF68B129C1641A2E69854F4E41C0776665C1B029C1952D2E22904F4E41","72.065","RUE 29"
962,"01050000204F66000001000000010200000002000000B5D205E3A7B029C1B7D4233DB54F4E41457E2FF1A9AF29C12EC5DB31C54F4E41","109.111","RUE 24"
963,"01050000204F660000010000000102000000020000004E21BE417FAF29C1DB42832128504E41B010FB0CD3AE29C1BFCCEEB9864F4E41","277.304","RUE 26"
964,"01050000204F660000010000000102000000020000005CCE508E87B029C11A82187715504E41DB6E02E12BB029C142E1EF55C14F4E41","144.748","RUE 2"
965,"01050000204F66000001000000010200000002000000BB8D351F06B029C165FA78711F504E41F5E80544ADAF29C1DE54494EC74F4E41","150.881","RUE 3"
966,"01050000204F66000001000000010200000002000000B4570FCFFBAE29C157D97886C04F4E419EB98C2A8CAD29C16A6DBA82D84F4E41","158.326","RUE 6"
967,"01050000204F66000001000000010200000002000000659515CA3BAF29C18137931CF94F4E41C3C08718E0AC29C18A1366E71F504E41","259.733","RUE 11"
968,"01050000204F66000001000000010200000002000000B0D53C32D7AE29C1E9096DC3C54F4E41EFE60BC1F2AE29C19AAB02B0DF4F4E41","44.529","RUE 7"
969,"01050000204F66000001000000010200000002000000BF4E128A04AE29C129CAE427D44F4E418E0A44F677AE29C13AF566433A504E41","176.145","RUE 8"
970,"01050000204F660000010000000102000000020000005447EB8AF9AD29C12210BD9F42504E410929A31188AD29C15B9408A9DA4F4E41","178.893","RUE 9"
971,"01050000204F660000010000000102000000020000004577405D85B029C15390DA2C944F4E41C833E47D00AF29C1433A3A02AC4F4E41","166.847","RUE 1"
972,"01050000204F6600000100000001020000000200000067A65081CDAF29C1C6E847F6BF4F4E418AAE0B41A5AF29C10BB00B12994F4E41","66.686","RUE 4"
973,"01050000204F66000001000000010200000002000000C3B368F777AD29C17B0992CF4B504E41F755B79545AD29C1F5F914831D504E41","79.65","RUE 10"
974,"01050000204F66000001000000010200000002000000A7C78A24F1AC29C15D32560655504E4109137709C7AC29C17B299E0F31504E41","62.208","RUE 1"
975,"01050000204F66000001000000010200000002000000B9B3E5ED3EAD29C117C97670D94F4E4197AF8D51B1AC29C12380B619C44F4E41","68.834","RUE 5"
976,"01050000204F6600000100000001020000000200000002997F3B0EAD29C14F73017FF34F4E415DF163314EAC29C10D9AD56ED64F4E41","93.453","RUE 7"
977,"01050000204F66000001000000010200000002000000939E0E576EAD29C1DA730B5057504E417D7908FE9EAD29C1676B255A7D504E41","66.303","RUE 25"
978,"01050000204F66000001000000010200000002000000BDF988D7A5AB29C17F71D9D8F04F4E4106972EA977AB29C1CBCCAEFCA84F4E41","120.796","RUE 23"
979,"01050000204F66000001000000010200000002000000F2146A1651AC29C1E30AC86CD24F4E41F87A82E437AC29C1D79E7F26A24F4E41","80.798","RUE 7"
980,"01050000204F66000001000000010200000002000000A4121B7DA3AC29C17713894BA94F4E41C98A3BA449AC29C15E84D3E3AB4F4E41","37.697","RUE 25"
981,"01050000204F6600000100000001020000000200000027374CCEC2AC29C171F486A8CA4F4E411594387B5BAC29C1885C1C3ED04F4E41","44.053","RUE 8"
982,"01050000204F660000010000000102000000020000000128EBB61EAB29C168F7EC59F64F4E4178FC33D1F2AA29C1882F36CCAF4F4E41","118.506","RUE 26"
983,"01050000204F660000010000000102000000020000007E3022AF99AA29C19B7F58D3FB4F4E41C0C16FA56BAA29C1B9956FC1B44F4E41","119.492","RUE 27"
984,"01050000204F660000010000000102000000020000007E0171A515AA29C115F78CB1FF4F4E41F7DCA9E6E2A929C1B9322556B34F4E41","128.469","RUE 28"
985,"01050000204F660000010000000102000000020000000A43F5CC32A929C11936AF41B04F4E41D4B0C6D96BA929C1CA34F03FE24F4E41","86.305","RUE 29"
986,"01050000204F660000010000000102000000020000007230AE15AAA829C16BD97C9009504E4170764C6210A929C13920E17AF74F4E41","52.142","RUE 31"
987,"01050000204F66000001000000010200000002000000B54C795916A929C13B708E4E33504E41274AB44EEDA929C1DE9A3D9E0B504E41","111.201","RUE 34"
988,"01050000204F660000010000000102000000020000001FDC5D5689A929C1CDDD478054504E4198DBAB652BAA29C175143FCF13504E41","126.838","RUE 38"
989,"01050000204F660000010000000102000000020000004C5445A007AB29C1748145ED9E4F4E41702F3BE551AA29C12773D873564F4E41","142.14","RUE 12"
990,"01050000204F660000010000000102000000020000005C1925DD81AA29C11E067843744F4E417D2489A6D0A929C1E87438F0894F4E41","82.159","RUE 4"
991,"01050000204F66000001000000010200000002000000DD181220EAA929C19AC41823A44F4E412BC4B38371A929C1B8A61DB9654F4E41","115.134","RUE 3"
992,"01050000204F66000001000000010200000003000000C826D7CE71A929C1CFCE895063504E41348655D5D3A729C1D178184EA9504E4118B08D767EA729C1D8217861B9504E41","252.469","RUE 43"
993,"01050000204F660000010000000102000000030000000F615A0B9D142AC161819844A74F4E4162A34E4127162AC1C93B68339A4F4E4177875476C0172AC17C23FF4D924F4E41","336.81","AVENUE DU GOLF"
994,"01050000204F6600000100000001020000000D0000002A44F91143162AC15982CEF07C504E4183B12ED07B162AC1E704B8A495504E413CBC0737A7162AC1FFC95764A8504E41FA86F75CC2162AC104FEF1C7B8504E4157D84FAFD6162AC1A1A09EF8C3504E413625A1F8F1162AC1304BE9CED6504E4191DE024F10172AC13532CCC8E6504E41850713801E172AC1169FC3A4F5504E4185493E411E172AC17E39A3C905514E418E69FCC216172AC15F50E1E40B514E417C3621DB0A172AC1E39F847316514E4149940EFDF1162AC1094BD74920514E412AEAE7123F162AC1D78697AF64514E41","431.919","RUE LA MER DU NORD"
995,"01050000204F660000010000000102000000020000006AA3540DBD062AC1E74875B137534E4188B6BB5CAB042AC166C8E43CAB524E41","321.01","RUE GUI"
996,"01050000204F66000001000000010200000007000000A32F247D90F929C18A810787D8524E41992A5CF0A6F929C1BF215D375B534E418ABA0868B2F929C19E42DD629F534E41CCDCB314ACF929C19D712F38B3534E417113677692F929C1F057CE1BDA534E4102F811D97CF929C174BB30B5F7534E41C147908730F929C19BAA57C955544E41","637.913","RUE ABOU EL WAQT"
997,"01050000204F660000010000000102000000030000000608620507ED29C185971E56A4544E416333DDC5F8EC29C18B03606035544E415CA6998FAEEC29C1FCBC0814D4534E41","348.572","RUE OLIVIER"
998,"01050000204F6600000100000001020000000300000007E3B21AF1E729C117390E635B544E41690A1955E4E629C1D3343E0CB6544E416085485AE0E629C1324714E1B6544E41","189.7","BOULEVARD ZIRAOUI"
999,"01050000204F66000001000000010200000002000000E062D04C6AD929C1F53717F7B9524E4176ED8DC850DA29C197845937C1524E41","96.808","RUE NICHKARA RAHAL"
1000,"01050000204F6600000100000001020000000200000053D8C3CA9CF429C1494ACFD05D514E41D3865FED64F529C103681F49D8514E41","219.677","RUE AIN HARROUDA"
1001,"01050000204F66000001000000010200000002000000DCFF288888F729C167194E84BF514E414596EE50D9F729C1BA83969C08514E41","305.375","RUE BAB CHELLAH"
1002,"01050000204F66000001000000010200000002000000F896AA9ED6FB29C18184B2B8C5504E41E8D9AA6850FB29C170DB7A903F514E41","209.785","RUE IBNOU ATTIR"
1003,"01050000204F6600000100000001020000000200000046EE558D06FD29C1A4C01EDBEC504E413B8AA27597FC29C1FB55334948514E41","158.629","RUE ZAIDANE"
1004,"01050000204F66000001000000010200000002000000C4E6F2F77BFC29C1988B7231D6504E415E30810601FC29C13A9A13FD3C514E41","178.112","RUE OULED BOUZID"
1005,"01050000204F6600000100000001020000000900000021844C0703052AC18FC20BE849514E4197D95E9E9B042AC16B995B2F56514E411FCB044557042AC1FF0AB66D5F514E412418260B28042AC16861B8FC6A514E419D6C3E37FC032AC1EE4CCB8F78514E417D831DD3E3032AC18B9CFA0688514E41688199BCBD032AC132FCF2A59F514E41FAAFDFBDAC032AC1281451D2A7514E41098F0E1996032AC1B2E9124BB9514E41","252.196","ALLEE D'ANFA"
1006,"01050000204F6600000100000001020000000C000000A816AB1E52052AC177759A5BB34F4E41A00E07B8A1052AC12D768E97CF4F4E41C1776CFEE0052AC1EDEC3E7CE94F4E41F464D1F10A062AC1112219D8FD4F4E41DA8B59F62D062AC197540F970C504E41BF60B24E49062AC13E6D99681F504E41264D214761062AC1052BA79C43504E41C219438A63062AC1DFCD71D65D504E4198711BDD59062AC1B0D2191170504E41AAFDC92645062AC1CA3C5BC484504E4131860B9C1E062AC19635C6F197504E41CE360FD5EA052AC1585D625AA6504E41","445.842","RUE DES ORANGERS"
1007,"01050000204F6600000100000001020000000E000000D158337B37062AC18D0C09829B4F4E41B42314E960062AC1A35BBDD2A94F4E41E9F8EE8997062AC140CA2E7EBC4F4E4190B14784CE062AC1CC81D635D34F4E41B3DA4219F0062AC1D54A9C90E34F4E417C852E9406072AC124375D9EF54F4E411B68A3CA26072AC1F0036D3809504E41BBDDCBC633072AC1A58861571D504E41D39EAF253D072AC10137BD313F504E41D58FD2F638072AC11A2B827459504E413C3BBA4024072AC16CA6C1276E504E41F302B49A15072AC17EB096607E504E414CB3C31CFD062AC1E87F32A38C504E41A25DE5CDD1062AC1FE74B610A1504E41","470.014","ALLEE DES CEDRES"
1008,"01050000204F66000001000000010200000006000000B53BB594FF072AC164A84743F44F4E41FD5490341B082AC1E992EA4C0A504E41383A762E2C082AC1E6653B4A27504E41A075E8D32E082AC1E93D9BF045504E41551FBF1F2A082AC1528745285A504E41006E37C224082AC1A0F457B666504E41","192.404","RUE DES MARONNIERS"
1009,"01050000204F6600000100000001020000000E000000660DA9C03A052AC1E8D32A12F44F4E417F2456B7CD052AC1B025B28EFC4F4E4106B311BD4B062AC1FBDCBDF303504E41F7EC16E5A5062AC1AADB28E405504E41BA7226EFEA062AC1C4039FB404504E412A37C5273E072AC193B9480301504E419FCDB5886C072AC14B135DEFFD4F4E412A03617CB2072AC1361F0514F54F4E4197569F3FF5072AC1F1045FA2EC4F4E412A2FCA8427082AC109253D0BDF4F4E41CC2637F475082AC1DC45EE68C84F4E41B7FD2404B1082AC19FDC637CB14F4E414102DEDE4F092AC18358AD356D4F4E41F4F41516220A2AC1D524515E1F4F4E41","715.612","ALLEE DES CYTISES"
1010,"01050000204F660000010000000102000000040000006AED170736FE29C1B7C12DE6E64E4E410099107371FE29C1F14E4C32D34E4E41D7EFE859E4FE29C1CB540C87B74E4E410C7C0A9329FF29C1FA5B8E33A64E4E41","148.108","RUE AB. KADMIRI"
1011,"01050000204F66000001000000010200000002000000487D52072BDE29C1CF741681864E4E4177AE447BFDDD29C1776BB462514F4E41","337.232","RUE DE MADRID"
1012,"01050000204F660000010000000102000000020000008E0D2A518DFB29C13FADA903FC4D4E4152A7C3CB4EF929C16F6175F0234D4E41","431.233","RUE EL JOUNAID"
1013,"01050000204F6600000100000001020000000200000021D30A8EB7F929C19B36482ABD4D4E4199949ABF82F829C1BEB94B2E4A4D4E41","230.196","RUE EL YOURI"
1014,"01050000204F66000001000000010200000002000000D90B8C243CF929C1E1997C09D44D4E417855AD4407F829C1C7970F3E604D4E41","231.327","RUE IBN HABBOUS"
1015,"01050000204F66000001000000010200000002000000C6886D4BEBF829C14A9EC2FAE04D4E412D158806A8F729C135B86B126E4D4E41","233.515","RUE IBN MOURHIL"
1016,"01050000204F66000001000000010200000014000000FBF6DD3B2F0D2AC1086E9FB4274A4E412C4155624D0A2AC189907D4C814A4E410F8B09771A0A2AC13859C739874A4E4154E47613AF092AC14BF25FEB934A4E4106D8102E84092AC124AE28FE984A4E417784F27677092AC1B914B8139B4A4E410A2038DA22092AC1B4653EC1B34A4E41680829B106092AC1F1BD1AC7BC4A4E41A3285B73DA082AC138B88079D84A4E419E1A9B6B91082AC14997A34A074B4E4142C0537439082AC17356380C284B4E41FF665FFA08082AC16EEA0B0E384B4E41D63541E0C3072AC1D420B4954A4B4E41B1A4C20D9E072AC12DFB95DE524B4E41F1EE76197B072AC162DD46E6574B4E41481DCE2E48072AC1D39036045D4B4E4186C8E1DAF1062AC1DBDE8CBD624B4E415B77D918B5062AC1858258E5654B4E410CA3FB0082052AC1AEF91280764B4E410B03BA12BE042AC1886C0DDA7F4B4E41","1125.629","BOULEVARD ABDELLAH BEN CHRIF"
1017,"01050000204F66000001000000010200000004000000A6E2C19500F829C10A66DCA0534B4E4175C700DFC5F729C1CB43FE87534B4E415974E22B94F629C11AFAB9A2104B4E41DC9F91978EF629C17A183345104B4E41","195.914","RUE RWICI"
1018,"01050000204F66000001000000010200000004000000C29CF8D5D9F529C1E1F6F3B1FF4A4E412A996C33EFF429C191AFD86DEF4A4E413EE996CADBF429C1AB7D6725EB4A4E4154AF7A3977F429C1989984D9BF4A4E41","195.453","RUE DES FLAMANTS"
1019,"01050000204F660000010000000102000000030000005C7B88A318F729C1626799CD644A4E417408D9DD55F629C171CD6BF5A34A4E41B7E05253EDF529C18B05FE6EC84A4E41","207.204","RUE DES MESSANGES"
1020,"01050000204F660000010000000102000000040000005DE367D06BF529C101AE861F2B4A4E41ED3EB36C0BF529C1630860C39A4A4E41FDD42854ECF429C19066BB7EA54A4E41126E171E7BF229C1C7055AD60D4B4E41","524.602","RUE DES EPERVIERS"
1021,"01050000204F6600000100000001020000000200000000FE83AD54F429C16AF16982B54A4E419069CC6F7DF229C156A02F1F504A4E41","258.693","RUE DE LA PIE"
1022,"01050000204F660000010000000102000000020000006DC25A756AF329C1F7A4DE92D84A4E41A158FD7739F129C15AC9530F6C4A4E41","295.204","RUE LIBELLULE"
1023,"01050000204F660000010000000102000000060000006BA823AF72F629C19F89E1E5434A4E4186406CE0ADF529C156EBA1FA574A4E41E72F91733AF529C144CFA95C5F4A4E41F913FF2526F529C10934D7C65D4A4E41800E6BA99EF329C181FC9443144A4E41824BDC98E6F229C14BB1D363EE494E41","450.084","RUE DES CANARIS"
1024,"01050000204F660000010000000102000000020000006787C24877F429C1EAFED31FDF494E417C2048BD5AF429C17CD16A4A2E4A4E41","131.949","RUE DES PELLICANS"
1025,"01050000204F6600000100000001020000000C000000FB2D37ACC2F429C16025E4A3514A4E416B2D51C145F429C1783E8CAE734A4E41A5F976FD51F429C18F654C1D794A4E411E9F24AA60F529C160625D63B24A4E4164E9D7F206F629C193EDC53FD64A4E411E03F5334FF629C1D551FA4AE94A4E41973E442B66F629C17A48A1D7F54A4E41E8CC68E274F629C100107FFA044B4E41CF04B37E7BF629C1C2487F87174B4E41592A93FE74F629C13F647CF9404B4E417ADA2F4970F629C120A321166C4B4E41D7EB94BC58F629C1B98DF583C44B4E41","737.039","RUE DES COURLIS"
1026,"01050000204F66000001000000010200000002000000F27381AD27F329C104C7DD33194C4E418E33AEFB37F229C18EFCE69B374B4E41","387.548","RUE CLEMENT"
1027,"01050000204F66000001000000010200000002000000FC2B4ED9EAED29C13BC3975B674B4E417202EDEAA5ED29C111DD306E044B4E41","166.7","RUE LUCULLUS"
1028,"01050000204F660000010000000102000000020000009163486FB7EC29C1DCAB4BD57F4B4E41B118D8A843EC29C1A458E08B204B4E41","165.362","RUE VATEL"
1029,"01050000204F6600000100000001020000000200000040A12C7752EB29C1134FF740404B4E419F5DA68267EB29C109EAB64EE84B4E41","279.077","RUE B. SAVARIM"
1030,"01050000204F66000001000000010200000002000000EF0EFF3B44EB29C1C80D5A0B864B4E41DB12DB3D19EA29C17365D4738B4B4E41","124.972","RUE VOLNEY"
1031,"01050000204F660000010000000102000000040000000A3B41A143EB29C160B1D7DEBA4B4E41076711E946EA29C1F4914EE1B54B4E411FFAEF0FC7E929C106BFE6B7B54B4E410DE20AB18FE829C1229D4704B44B4E41","288.821","RUE IBN GOUTAIBA"
1032,"01050000204F66000001000000010200000002000000DF30789A44EB29C180E793F9ED4B4E413754517D7AE829C10FBB76DEE34B4E41","298.179","RUE PASQUIER"
1033,"01050000204F66000001000000010200000003000000D4BA7F1570EC29C112DA6908B24A4E4194E0793E62EC29C18E79C4BCD44A4E413659B31C41EC29C1690EE8FE154B4E41","167.091","RUE MERE"
1034,"01050000204F66000001000000010200000006000000EB225240E8ED29C154F77914974A4E41890822D9B8ED29C19CDC591A444A4E41FF36BEE9A8ED29C1D2D70174274A4E4168543CA1A9ED29C19BDDAE9F1B4A4E41C9FE1038C8ED29C1B5B2C08CF7494E4170B49653F5ED29C113F5FC55C3494E41","356.713","RUE DE SOMPY"
1035,"01050000204F66000001000000010200000002000000686C2B73A5EE29C1F785B3C1D0494E4113482B8E7FEE29C1CECCBBF9144A4E41","114.336","RUE GAVA"
1036,"01050000204F6600000100000001020000000700000043F386D321F129C1FC437635614A4E41E938829600F129C1F0BF654E2B4A4E41A67B0FB8E7F029C1C22EC887074A4E41402BB1A2D7F029C161EEE52FE9494E41FDAF8D09C3F029C16E52BECCD0494E419C5B75FA8FF029C1A5E42B2BA2494E41BF51C50142F029C114DB41FD4B494E41","470.001","RUE GLANE"
1037,"01050000204F6600000100000001020000000700000072AFD8109EEF29C1AAF5F49307494E41D2B3424048EF29C1DC73EEC442494E41975B89F419EF29C1BFD1C6515F494E410D9BB560F5EE29C1F7165C0878494E419CB8B97ED5EE29C1E7FCF1E58C494E41250647C0C5EE29C1F098AC169A494E41E8444C44B6EE29C104DFE5CCBC494E41","317.447","RUE DES COLOMBES"
1038,"01050000204F660000010000000102000000060000006FB98B0014EF29C1C6E48AC7F2484E4139EA0C67A4EE29C1CDE82E593A494E41DC6D715E56EE29C1FC77007A6D494E4153F295D534EE29C197DAC13283494E419D2C30E31EEE29C16CF4C4E695494E415D5DC75600EE29C114B1728FB9494E41","350.073","RUE DE LA LIBERATION"
1039,"01050000204F66000001000000010200000004000000F8AD56B8FCED29C12AAD7C98B6484E41310793D649ED29C121C0644126494E41946CC132D2EC29C1329CE11572494E418D7E50E387EC29C17EFF4F42AA494E41","433.458","RUE LAGRANTA"
1040,"01050000204F660000010000000102000000060000000A17C21138EE29C1BBDB83C80A494E41232D937AEEED29C1D421BE1B37494E417D135A7CABED29C18E39DD9162494E41EEA137CC86ED29C17D9CC5007A494E41FFA8630B6CED29C1700D52418F494E41A9E737D450ED29C1E2974254B3494E41","296.829","RUE DU SIR LAMTOUNI"
1041,"01050000204F66000001000000010200000002000000F786A97E78ED29C161047FCBF8484E41CF5ADD1C69EC29C10F28BB5DDE484E41","121.359","RUE ALQUETTES"
1042,"01050000204F66000001000000010200000004000000B77B4E2FC5EF29C11E2E799847494E41223E424FB5EF29C1822FD9CD7A494E41162DFBB0B0EF29C18554C7E492494E418DA83BD1BAEF29C1AA7F3366BB494E41","192.666","RUE P. PERRIN"
1043,"01050000204F66000001000000010200000002000000B64260C52DF629C13965693B4F494E410F087A539FF529C1D74FD938F2494E41","276.998","RUE DES CHARBONNET"
1044,"01050000204F66000001000000010200000006000000AB0E0FF7A4F629C1DDF61737384A4E413293FE97B5F629C1CEDDD96FE7494E41B76C7E08A9F629C1B12CDA33DE494E416E2F0147E6F529C1FD7A2B58BB494E411F6ABFE8B1F529C1AA64A241B8494E412273E85F9EF429C1218ADCB2CF494E41","393.888","RUE AZEMA"
1045,"01050000204F660000010000000102000000070000009EC7FF2B97F429C1D677FD8B9D484E413C8F95F44DF329C1CD11550ABA484E412B0D22E811F329C12E81CD8BBD484E412ADB56FAEBF229C1C1F5D859BF484E412C348F9DD2F229C18544C812BF484E418A9B929FC8F229C1B411C08DB9484E4129EC1565B0F229C1D817D58FA2484E41","247.12","RUE J. CHELLE"
1046,"01050000204F660000010000000102000000020000000C0DAA8FACF229C1935F8D1667494E41ED4D76B2A2F329C1593C6B6A1E494E41","158.381","RUE MOHAMED BRAHIM"
1047,"01050000204F6600000100000001020000000200000062FD895B0DF329C12A61EEC0F7484E41D6369C4CECF129C1B9B419133F494E41","168.944","RUE OMAR AKBIR"
1048,"01050000204F66000001000000010200000002000000F57F1DDE7EF129C1054F5B53BD484E4152EDA75F37F129C1374D23FA18494E41","155.035","RUE DES IBIS"
1049,"01050000204F66000001000000010200000002000000DF9BBF857FF129C171873C8DB2484E41B774F2AE5DED29C17FFC110E49484E41","474.565","RUE DES CIGALES"
1050,"01050000204F6600000100000001020000000200000033D664814AF229C14A789F9C8B484E4176B14558D2ED29C172743D991A484E41","512.628","RUE ABBAS BEN FERNAS"
1051,"01050000204F66000001000000010200000002000000ABE2E20C4BF229C15373063D48484E41A45AB7ADDCEF29C1ED8341700B484E41","278.441","RUE BLOH LAHCEN"
1052,"01050000204F66000001000000010200000003000000A10913683BF029C16A249A04BC474E41114690B0F6EE29C11AA9E2628F484E416137C2A2B8EE29C1F499124DB6484E41","445.69","RUE LAMSALDA"
1053,"01050000204F6600000100000001020000000400000086E6214D28F029C18C3C5580B0484E41F0442B7E27F129C12EC013290D484E41800B1CA0E9F129C14B1DD7878D474E41351ACFBA03F229C161ECD8AE7F474E41","543.532","RUE DES VANNEAUX"
1054,"01050000204F66000001000000010200000006000000132226510FF229C17AEA693B46474E4181CF78BD47F229C1ACA276260E484E41E6EB30424FF229C14C9A007B23484E4156BA988C5AF229C1C9DF6B1D40484E41FE9A14A761F229C1332C77AE48484E412C61BEC8EBF229C1A7EE015190484E41","562.69","RUE DES CHARMILLES"
1055,"01050000204F66000001000000010200000003000000B8576ECE35F329C16381C8C90E484E41244D0A99CCF229C159DAFAB98A474E414F0EAB758CF229C1ACC5A27440474E41","349.746","RUE EL HOUARI"
1056,"01050000204F660000010000000102000000020000008F47F48835F529C1A317D8E848474E41FDF851F024F229C13FD5C46573474E41","334.673","RUE LAAYOUNE"
1057,"01050000204F660000010000000102000000060000006CD54AF1F9F129C1CE5EDF8775474E41179A376AFEF029C1D18EC85E82474E41479021C4ECF029C12EAFDDBE83474E413D70EE51E0F029C1CD1EB95A86474E4195CCAD72D5F029C10D67C3798C474E417CFB1A358DF029C157B1B672BA474E41","214.664","RUE ZAGORA"
1058,"01050000204F660000010000000102000000020000007661C12441F429C1F85D310223474E416989851DEEF429C1B74A17BEF6474E41","358.825","RUE DES BOUVREUILLES"
1059,"01050000204F66000001000000010200000009000000C59BCD1222F529C1443A4B4517474E4144EA66BF89F529C1034ECD2798474E419A43EFEECBF529C1206D3A57EB474E41EEFEE803FAF529C17E6DB6260E484E41A57B408D2FF629C1131E19B935484E414213A01BA2F629C1B7A3253C48484E41E959FA4FFCF629C1333E456057484E41D2E2505A29F729C1D6A7F9185F484E41ACA8925789F729C101FEE22177484E41","670.679","RUE DES ROUATELLETS"
